城鄉旅坊台北,Bon Hotel Taipei,中山區松江路95之1號4樓,"4F,No.95-1,Songjiang Rd.,Zhongshan Dist.",02-25029955,11
和逸．台北民生館,Hotel Cozzi Mingsheng Taipei,中山區民生東路二段178號1至12樓,"1-12F., No.178, Sec. 2, Minsheng E. Rd., Zhongshan Dist.",02-77063399,134
盤古捷旅,PANCO HOTEL,中山區中山北路1段135巷39號(地上層至7層),"No. 39, Ln. 135, Sec. 1, Zhongshan N. Rd., Zhongshan Dist.",02-25671001,50
夜光商旅,YESINN HOTEL,萬華區內江街55巷11號1至4樓、13號2至4樓,"No.11, Ln. 55, Neijiang St., Wanhua Dist.",02-23815059,16
福華大飯店,Howard Plaza Hotel,大安區仁愛路3段160號,"No.160, Ren Ai Rd., Sec. 3 Da-an Dist.",02-27002323,606
合洋背包客棧,HO-YA,中正區忠孝西路1段23號2、3、4樓,"2,3,4 F., No. 23, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.",02-23881505,6
富粧商務旅店,Fuchang Hotel,"萬華區康定路6,8號2-5樓","2-5F., No.6, 8, Kangding Rd., Wanhua District",02-23711247,28
日野苑,sky 19 hotel,中正區重慶南路1段18號2樓至7樓,"19F,19F-1、-2、-5、-17、-27、-29、-31、-43, No. 50, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.",02-23889998,35
西門星辰大飯店,Ximen Citizen Hotel,萬華區峨眉街94號2至9樓,"No. 94, Emei St., Wanhua Dist.",02-23898898,65
福泰桔子商務旅館西門漢中店,Orange Hotel Ximen Hanzhong,萬華區漢中街170號1-14樓,"1-14F., No. 170, Hanzhong St., Wanhua Dist.",02-23811155,66
獅城旅館,LION PALACE HOTEL,大同區華陰街179號3-5樓,"3-5F., No.179, Huayin St., Datong District",02-25591231,67
野趣光延旅館,T.O HOTEL,中正區開封街一段2號2樓,"2F., No. 2, Sec. 1, Kaifeng St., Zhongzheng Dist.",02-23140202,44
台北艾麗酒店,Humble House Taipei,信義區松高路18號,"No.18, Songgao Rd., Xinyi Dist.",02-66318000,235
峻美精旅,Hotel Bnight,中山區長春路62號6樓,"6F., No.62, Changchun Rd., Zhongshan Dist.",02-25312338,15
唐門客棧,DOWN TOWN HOTEL,中正區信義路二段33號2樓,"2F., No.33, Sec. 2, Xinyi Rd., Zhongzheng Dist.",02-23963322,28
力歐時尚旅館,LIO HOTEL,中正區延平南路9號1-9樓,"1-9F., No.9, Yanping S. Rd., Zhongzheng Dist.",02-23145296,37
台北宿之酒店．臻品之選,"SUZ & Catorze Taipei, a Tribute Portfolio Hotel",萬華區環河南路一段51號2至14樓,"10843 No.51, Sec. 1, Huanhe S. Rd., Wanhua Dist.",02-23755511,87
和昌商務旅館台北西門館,sunrise business hotel ximen,萬華區桂林路24號1-5樓,"1-5F., No.24, Guilin Rd., Wanhua Dist.",02-23088828,16
慕誠行旅,Work Inn,信義區基隆路二段48號1樓至3樓,"1F, No.48, Sec. 2, Keelung Rd., Xinyi Dist.",02-27252168,33
東鑫商務旅館,EASTERN STAR HOTEL,"大安區忠孝東路四段209號11樓,11樓-1,-2,211號11樓,11樓-1","11F., No.209, Sec. 4, Zhongxiao E. Rd., Da’an Dist.",02-87736638,25
慶爾喜旅館長沙二館,CheersLoft,萬華區長沙街二段11號3樓之1,"2F,N0.11,Sec.2,Changsha St. Wahua Dist. ",02-77309920,6
姆提文創旅店,Nihao Cafe Hotel,大安區信義路三段147巷5弄4號1樓,"1F., No.4, Aly. 5, Ln. 147, Sec. 3, Xinyi Rd., Da’an Dist.",02-23897563,11
台北捷運-北投會館(捷之旅),Metro Taipei-Beitou Resort (Metro Inn),北投區大業路527巷88號(2至3樓),"No. 88, Ln. 527, Daye Rd., Beitou Dist.",02-28930105,42
豪景大酒店,Hotel Riverview Taipei,萬華區環河南路1段77號,"No.77, Sec. 1, Huanhe S. Rd., Wanhua Dist.",02-23113131,217
天閣酒店(台北長安),The Tango Taipei ChangAn,中山區林森北路80號1至14樓,"1-14F., No.80, Linsen N. Rd., Zhongshan Dist.",02-25317777,80
台北這地方微旅店,Place Inn Taipei,中山區吉林路294號(1樓)及294之1號(2樓),"No.294,Jinlin Rd,. Zhongshan Dist.",02-25637522,3
台北松山意舍酒店,amba Taipei Songshan,南港區市民大道七段8號17樓至21樓,"17F-21F., No.8, Sec. 7, Civic Blvd., Nangang Dist.",02-26532828,190
富裕自由旅店林森館,RF HOTEL LINSEN,中山區林森北路85巷23號1至2樓,"1F, No.23, Ln.85, Linsen N. Rd, Zhongzheng Dist",02-25671333,11
天閣酒店(台北南西),Tango hotel Taipei NanShi,中山區南京西路3號1至9樓,"No.3, Nanjing W. Rd., Zhongshan Dist.",02-25679999,52
晶棧行旅,Zuum Inn,中正區公園路13號7樓,"7 F., No. 13, Gongyuan Rd., Zhongzheng Dist.",02-23895999,14
皇家季節酒店2館,SEASONS HOTEL ROYAL,大同區南京西路330號1至11樓,"1-11F., No.330, Nanjing W.Rd., Datong District",02-25556488,46
天成大飯店,Cosmos Hotel TAIPEI,中正區忠孝西路1段43號,"No.43, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.",02-23617856,226
富玉莊旅社,Rich Zone Hotel,"士林區福港街149巷15弄8,10號2-3樓","2-3F., No.8, Aly. 15, Ln. 149, Fugang St., Shilin Dist.",02-28822308,20
寒居酒店 Humble Boutique Hotel,Humble Boutique Hotel,中山區松江路116號1樓至9樓,"No. 116, Songjiang Rd., Zhongshan Dist.",02-66008000,111
天閣酒店台北劍潭,The Tango Hotel Taipei Jiantan,士林區基河路16之6號1樓至12樓,"1F-12F, No.16-6, Jihe Rd., Shilin Dist.",02-28862999,72
城市商旅站前館,City Suites-Main Station,大同區延平北路一段51號1至3樓及53號1樓,"No. 51, Sec. 1, Yanping N. Rd., Datong Dist.",02-25507000,92
凱微精品旅館,Kai Wei Boutique Hotel,中山區林森北路381號9-10樓,"9-10F., No.381, Linsen N. Rd., Zhongshan Dist.",02-25426879,28
印石時尚旅館,In-Stone Motel,文山區秀明路二段15號,"No.15, Sec. 2, Xiuming Rd., Wenshan Dist.",02-86617070,50
台北中山九昱希爾頓逸林酒店,Double Tree by Hiton Taipei Zhongshan,"中山區中山北路一段121巷1之1號,121巷1號1樓至14樓","1F.-14F, No. 1, Ln. 121, No. 1-1, Ln. 121, Sec. 1, Zhongshan N. Rd., Zhongshan Dist.",02-66199999,105
謙商旅-東門館,Chaiin Hotel - Dongmen,中正區信義路二段163號,"No.163, Sec. 2, Xinyi Rd., Zhongzheng Dist.",02-23582520,85
台北馥華商旅敦北館,Simple+ hotel,松山區敦化北路4巷52號1至7樓,"No.52, Ln. 4, Dunhua N. Rd., Songshan Dist.",02-66131300,73
香城大飯店松山分店,Charming City Hotel SungShan,松山區市民大道六段67號1-9樓,"1-9F., No.67, Sec. 6, Shimin Blvd., Songshan Dist.",02-27693969,56
台北馥敦飯店,Taipei Fullerton Hotel,松山區復興北路315號1-7樓,"No.315, Fusing N. Rd., Songshan District",02-27138181,71
蒲園飯店,Golden Garden Hotel,松山區八德路四段176號地下2樓、地下1樓、1樓、3樓至5樓、7樓,"No.176, Sec. 4, Bade Rd., Songshan Dist.",02-27530772,32
金普頓大安酒店,Kimpton Da An Hotel,大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓,"No. 25, Ln. 27, Sec. 4, Ren’ai Rd., Da’an Dist.",02-27792000,129
相鐵飯店台北西門,SOTETSU TAIPEI XIMEN,中正區中華路一段57號,"No. 57, Section 1, Zhonghua Road, Zhongzheng District",02-23316203,200
雀客旅館　,CHECK INN　,中山區松江路253號1至13樓,"1-13F., No.253, Songjiang Rd., Zhongshan Dist.",02-77266277,65
好駐旅館,Hao Zhu Hotel,中山區新生北路一段106號6樓、7樓、7樓之1-9,No.106，Sec.1，Xinsheng N.Rd.，Zhongshan Dist.，,02-25213131,29
侘侘行旅,Workinn at Taipei Main Station,中正區公園路13號8樓、9樓,"8F、9F., No.13, Gongyuan Rd., Zhongzheng Dist.",02-89782345,49
陸號行旅萬年館,hotel6 Wannien,萬華區西寧南路70號6樓,"6F.,No.70,Xining S Rd.,Wanhua Dist.",02-23619069,39
世民酒店台北北門,citizenM Taipei North Gate,中正區中華路一段3號(1樓至26樓),"No.3, Sec. 1, Zhonghua Rd., Zhongzheng Dist.",07-10161061,267
柯達大飯店 台北長安,K Hotels Chang-An,中山區松江路61之1號1樓、4樓至11樓,"1F., No.61-1, Songjiang Rd., Zhongshan Dist.",02-25169999,103
在家行旅南西館,At Home,大同區寧夏路11號2樓、2樓之1、2樓之2、2樓之3,"No.3, Alley 2, Lane 65, Sec. 2, Jhongshan N. Rd., Jhongshan District",02-25413959,40
慶爾喜旅館西門捷運館,CheersLoft,萬華區中華路一段152號7樓、11樓及成都路1號7樓、11樓,"2F,N0.11,Sec.2,Changsha St. Wahua Dist. ",02-77309920,21
欣和大旅社,SHIN HER HOTEL,大安區羅斯福路2段75-1號2-6樓,"2-6F., No.75-1, Sec. 2, Roosevelt Rd., Da’an Dist.",02-23660105,38
洛碁大飯店山水閣,Green World Sansui,中山區中山北路二段181號1-5樓,"1-5F., No.181, Sec. 2, Zhongshan N. Rd., Zhongshan Dist.",02-25971281,32
皇家玫瑰旅館站前館,Royal Rose Hotel Station,中山區華陰街3號1-4樓,"No.3, Huayin St., Zhongshan Dist.",02-25217222,12
喬合大飯店,DEJA VU HOTEL,大安區復興南路一段136號1至4樓；復興南路一段126巷10弄1號等、3號2樓至2樓之8、3號3樓至3樓之8、3號4樓至4樓之10、3號5至5樓之10、3號6樓至6樓之9,"1-4F., No.136, Sec. 1, Fuxing S. Rd., Da’an Dist.",02-27765877,69
西門希爾商旅,"HotelsHere, Ximen",萬華區峨眉街28號4樓之1、4樓之2、4樓之3,"4F.-1-2-3, No.28, Emei St., Wanhua Dist.",02-23810081,15
北門文旅,Bayman Hotel,大同區長安西路145巷3號,"No.3, Ln. 145, Chang’an W. Rd., Datong Dist.",02-25567797,15
曲水會館,KYOTO HOTEL,北投區溫泉路105號1-3樓,"No.105, Wenquan Rd., Beitou Dist.",02-28912151,19
麗雅精品旅館,Dear Hotel,中山區長春路62號8樓之1,8F.1.No62.Changchun Rd.Zhongshan Dist.,02-25411133,12
茶色部屋行旅 站前館,Brown House Hotel,中正區忠孝西路1段50號26樓,"26 F., No. 50, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.",02-23822800,55
三德大飯店,Santos Hotel,大同區承德路3段49號,"No.49, Sec. 3, Chengde Rd., Datong Dist.",02-25963111,287
台北萬豪酒店,Taipei Marriott Hotel,中山區樂群二路199號,"No.199, Lequn 2nd Road ? (Intersection with Jingye 4th Road), Zhongshan District",02-85029999,318
洛碁大飯店南港館,Green World NanGang,南港區忠孝東路七段526號1-14樓、528號2-14樓,"No.526, Sec. 7, Zhongxiao E. Rd., Nangang Dist.",02-27893009,120
旅居文旅-西門驛站,Hub Hotel Ximen Inn,萬華區西寧南路67號5-9樓,"5-9F., No.67, Xining S. Rd., Wanhua Dist.",02-23880050,38
台灣西鐵國際旅館,SOLARIA NISHITETSU HOTEL TAIPEI XIMEN,萬華區中華路一段88號1樓、6樓至28樓,"6F.,No. 88, Section 1, Zhonghua Road, Wanhua District",02-23143939,298
雀客旅館台北信義,CHECK inn Taipei XinYi,信義區信義路四段468號3-13樓,"3-13F., No.468, Sec. 4, Xinyi Rd., Xinyi Dist.",02-23459777,88
意寬精品旅館 HOME HOTEL,HOME HOTEL,信義區松仁路90號1樓、3至12樓,"1F,3-12F., No.90, Songren Rd., Xinyi Dist.",02-87890111,121
米尼旅店,miniinn,中正區忠孝西路一段23號5至6樓,"5F-6F., No.23, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.",02-23881516,8
函舍旅館,HAN SHE HOTEL,萬華區成都路68號4-5樓,"4-5F., No.68, Chengdu Rd., Wanhua District",02-23718812,19
町記憶旅店3館,CHO HOTEL 3,萬華區昆明街142號2、3樓,"2,3F., No. 142, Kunming St., Wanhua Dist.",02-23709930,44
葳皇時尚飯店,V one Hotel,"大同區延平北路二段197號3, 4,11樓","3F., No.197, Sec. 2, Yanping N. Rd., Datong Dist.",02-25575379,48
艾捷天麗大飯店,HEJ ARENA Hotel,松山區南京東路四段156號1-11樓,"No.156, Sec. 4, Nanjing E. Rd., Songshan Dist.",02-25796162,78
見潭璞旅,Boutech Jiantan Hotel,士林區承德路四段250號,"No.250,Sec.4,Chengde Rd.,Shilin Dist.",02-28831777,240
捷絲旅西門町店,Just Sleep Ximending,中正區中華路一段41號5-9樓,"5F-9F., No.41, Sec. 1, Zhonghua Rd., Zhongzheng Dist.",02-23709000,143
洛碁大飯店松山館,Greenworld songshan,南港區玉成街149號,"No.149, Yucheng St., Nangang Dist.",02-27837088,97
艾特文旅,ART&#39;OTEL,萬華區武昌街二段124之2號4樓,"4F., No.142-2, Sec. 2, Changsha St., Wanhua Dist.",02-23885558,29
睡覺盒子旅館,Sleepbox Hostel,中正區衡陽路34號1樓及36號地下之1、地下之2,"1F., No.34, Hengyang Rd., Zhongzheng Dist.",02-55713712,39
西門大飯店,XIMEN HOTEL,萬華區中華路一段78號2-6樓,"2-6F., No.78, Sec. 1, Jhonghua Rd., Wanhua District",02-23819922,78
品格子旅店,Inn Cube,中正區公園路13號10樓,"10F., No.13, Gongyuan Rd., Zhongzheng Dist.",02-23114511,34
樂爾公寓,LORE HOTEL,大同區延平北路三段4號6樓、6樓之1,"6F.、6F-1, No.4, Sec. 3, Yanping N. Rd., Datong Dist.",02-25850006,20
昇美精旅,Hotel Bchic,中山區新生北路二段25號1至6樓,"1-6F., No.25, Sec. 2, Xinsheng N. Rd., Zhongshan Dist.",02-25111399,42
野趣旅舍 T.O.HOTEL,T.O.HOTEL,大同區承德路二段28號1至5樓,"No. 28, Sec. 2, Chengde Rd., Datong Dist.",02-25521300,16
晶樺商務旅店,JING HWA BUSINESS HOTEL,萬華區西園路一段168號10樓,"10F., No.168, Sec. 1, Xiyuan Rd., Wanhua Dist.",02-23048788,10
懷特豪斯青年旅舍,JIIZUHOSTEL,松山區南京東路五段123巷1號1至4樓、1之1號2至4樓、1之2號2至4樓,"2-4F No.1-2,2-4F No.1-1,1-4F No.1,Ln.123,Sec.5,Nanjing E.Rd.,Songshan Dist.",02-37656578,38
帥客旅店,Saual Keh Hotel,中正區羅斯福路一段90巷2號1-5樓,"No.2, Lane 90, Sec. 1, Roosevelt Rd., Zhongzheng District",02-23223887,32
台北大安伊普索酒店,"EPISODE Dann Taipei, JdV by Hyatt",大安區復興南路一段219之2號1樓、4-12樓,"5F, No.219-2,Sec.1,Fuxing S.Rd.,Da&#39;an Dist,.",02-27117268,136
台北西門窩青年旅館,Taipei ximenwow hostel,萬華區漢中街42號8樓,"8F., No.42, Hanzhong St., Wanhua Dist.",02-23315100,6
皇家玫瑰旅館 雙城館,Royal Rose Hotel Shuangcheng,中山區雙城街28巷8號、8號2樓至4樓、8之1號(1樓)、8之3號(2樓)、8之5號(3樓)、8之7號(4樓),"No.8, Ln. 28, Shuangcheng St., Zhongshan Dist.",02-25958077,17
松林旅社,SONG LIN HOTEL,萬華區桂林路174號3至5樓及夾層、176號1至5樓及夾層,"No.176, Guilin Rd., Wanhua Dist.",02-23067122,31
洛碁大飯店協美,Green World Sansui,中山區中山北路二段181號10-12樓,"1-5F., No.181, Sec. 2, Zhongshan N. Rd., Zhongshan Dist.",02-25971281,24
雀客藏居台北南港,CHECKinn Select Taipei NanGang,南港區重陽路59號,"No.59, Chongyang Rd., Nangang Dist.",02-26512251,105
神旺商務酒店,San Want Residences,"中山區南京東路一段128號,2至13樓","No.128, Sec. 1, Nanjing E. Rd., Jhongshan District",02-25115185,81
JR東日本大飯店台北,Hotel Metropolitan Premier Taipei,中山區中山區南京東路三段133號,"No. １３３, Sec. 3, Nanjing E. Rd., Zhongshan Dist.",02-77500999,288
芝山璞旅,Archess Hotel,"士林區福國路106號1樓,2-6樓之1至7","No.106, Fuguo Rd., Shihlin District",02-28332323,41
在家行旅西門館,At Home Hotel Ximen,萬華區昆明街96巷8號1樓,"No.8, Ln. 96, Kunming St., Wanhua Dist.",02-23619000,5
美好行旅北車漢口館,WonderTime,中正區漢口街1段45號6樓,"6F., No. 45, Sec. 1, Hankou St., Zhongzheng Dist.",02-23818008,21
卡樂町旅店,ColorMIX Hotel & Hostel,萬華區內江街55巷22號,"No.22, Ln. 55, Neijiang St., Wanhua Dist.",02-23826000,20
天雲旅棧台北中山,Tango Hotel Taipei Zhong Shan,"中山區中山北路一段83巷7,7之1號至7之18號","NO.7,Ln.83,Sec.1,Zhongshan N.rd,Zhongshan Dist",02-25216666,56
璞漣商務旅館西門店,Hotel Puri Ximen Branch,萬華區成都路27巷6號,"No.6, Ln. 27, Chengdu Rd., Wanhua Dist.",02-23718616,57
台北發現青年旅舍,Taipei Discover Hostel,中山區民權東路二段21號5、6樓,"5-6F., No.21, Sec. 2, Minquan E. Rd., Zhongshan Dist.",02-25980209,7
亞太飯店 北投館,Asia Pacific Hotel,北投區幽雅路31號,"No.３１, Youya Rd., Beitou Dist.",02-28983088,140
泉都溫泉會館,CHYUAN DU SPRING RESORT,北投區光明路220號,"No.220, Guangming Rd., Beitou Dist.",02-28960077,64
香城大飯店豪悅分店,HAPPINESS MOTEL,中山區松江路93巷9號1至8樓及9號2、3、4、5樓之1至之7、6樓之1至之3、7樓之1、8樓之1及97巷18號,"No.18, Lane 97, Songjiang Rd., Jhongshan District",02-25177272,32
玩行旅 大安分館,Wowhappy Daan,大安區大安路1段81號1-7樓、81之1號、81號2樓之1、3樓之1至之5、4樓之1至之5、5樓之1至之5、6樓之1至之5、7樓之1至之5,"No.81,81-1, Sec. 1, Da-an Rd., Da-an District",02-87727862,65
